,x,y,category
0,900.6076388888889,596.386316872428,pole
1,859.6161265432099,562.2267232510288,pole
2,811.3908179012345,520.4314557613169,pole
3,1021.0,697.0,pole
4,491.9303929178731,356.6894457689168,pole
5,436.93062007844424,391.6228668656767,pole
6,426.80867521176214,404.8777946672842,pole
7,411.62575791173896,412.5897526609468,pole
8,380.29592856248485,421.26570540381715,pole
9,336.43416747352904,427.0496738990641,pole
10,285.6980299585996,470.9949252622158,pole
11,263.43783955344276,480.66659419687016,pole
12,275.5658053603903,467.92455417184937,pole
13,239.18190793954767,491.87344867670777,pole
14,230.27783177748492,464.3936274179279,pole
15,171.94078106052206,460.55566355496984,pole
16,838.8396939708668,464.8702866777713,pole
17,766.0791216563787,481.4158414780522,pole
