,x,y,category
0,814.6858418829067,426.99492026748976,pole
1,805.3831203084516,415.5990863387823,pole
2,798.6386471669716,409.31974927602505,pole
3,790.7313338286848,402.80784417390646,pole
4,785.1497008840117,398.6216194654017,pole
5,780.4983400967842,394.6679627962583,pole
6,775.3818432308339,388.8537618122238,pole
7,838.4077818977672,387.9234896547783,pole
8,820.7326109063025,379.31847219840733,pole
9,914.351851851852,425.34722222222223,pole
10,908.5648148148149,504.9189814814815,pole
11,881.5586419753087,481.2885802469136,pole
12,863.7152777777778,461.9984567901235,pole
13,967.8819444444445,452.83564814814815,pole
14,1092.3032407407409,518.9043209876544,pole
15,1059.9922839506173,446.08410493827165,pole
16,246.43132716049385,445.6018518518519,pole
17,215.0848765432099,457.175925925926,pole
18,177.9513888888889,466.820987654321,pole
