,x,y,category
0,119.40331394270385,455.566208772254,pole
1,58.50107520410353,463.8611373459702,pole
2,111.10838536898768,463.4245621578799,pole
3,529.0922895471347,454.67051695149377,pole
4,563.0472232938959,456.5310612663848,pole
5,310.0131964687167,423.9715357557919,pole
6,327.68836746018144,423.5063996770691,pole
7,130.1716540311255,450.3181722148737,pole
8,144.32508042654652,447.3280117087989,pole
9,166.85095623897712,444.337851202724,pole
10,179.60897439822983,440.1516264942192,pole
11,190.9715843213143,438.7562182580509,pole
12,199.54337777206223,437.1614659881443,pole
13,209.70992349271677,435.1680256507611,pole
14,217.48434080851135,433.17458531337786,pole
